PC1,PC2,PC3,PC4,PC5
-0.313607,-0.124323,0.003948,-0.160523,0.231220
0.329715,0.113439,0.382414,0.483870,0.190234
0.605175,-0.335540,0.124427,0.277631,-0.436731
-0.333396,-0.221822,-0.099220,-0.223424,0.271335
0.035183,-0.106886,0.264570,0.196575,0.191055
-0.113513,0.495070,0.307247,-0.176593,0.150974
0.163496,0.192029,0.450830,-0.132195,-0.057008
0.067522,0.277890,0.393366,-0.444496,0.449676
0.389375,0.402615,-0.161958,-0.107222,-0.062195
0.117524,-0.012793,-0.417972,0.051933,-0.039635
-0.035471,0.021681,-0.072140,-0.059246,-0.509412
-0.226399,0.007948,-0.370541,-0.068971,0.068254
0.061548,-0.344759,-0.394311,-0.099547,-0.325043
-0.054689,0.371112,0.287351,-0.175473,0.523543
-0.002445,-0.153266,0.066612,0.257077,-0.030140
0.211176,0.311658,-0.267782,-0.301308,-0.109137
0.242600,-0.044515,-0.176483,-0.209181,-0.408999
-0.381623,-0.404737,-0.319948,-0.239649,0.012991
-0.218063,0.440571,-0.377538,-0.167273,-0.044945
-0.040692,0.435747,-0.242076,0.098690,-0.319204
0.294763,-0.028342,0.262044,0.105154,-0.478135
0.403096,-0.328924,-0.161644,0.047775,-0.041063
-0.018935,0.398715,-0.154344,-0.461360,0.130284
-0.140857,0.287440,-0.193806,-0.277825,0.636250
-0.259928,0.146715,-0.276757,0.269462,-0.891967
-0.254891,0.256492,0.184828,0.870359,0.139018
-0.456042,0.094876,0.083771,0.119981,-0.177100
0.188068,-0.042425,0.112864,-0.074913,-0.567991
-0.548077,0.023741,-0.560064,-0.811706,0.156987
0.113567,0.075543,0.464193,-0.010796,-0.170785
0.529575,-0.004186,0.048994,-0.166752,0.190475
-0.010611,0.193224,-0.082773,0.071290,-0.120458
0.487285,0.086315,0.272464,-0.000581,-0.016456
-0.123011,-0.010717,0.719821,-0.323450,0.134020
-0.049681,0.084095,0.305495,0.047048,-0.331246
-0.157329,-0.069572,0.229511,0.679214,-0.195647
0.265461,0.036017,0.168194,0.054162,-0.557974
-0.084698,-0.131392,-0.456368,-0.198140,-0.071151
0.077266,0.474272,-0.641763,-0.486702,-0.213273
-0.313779,-0.094178,0.027389,0.117328,0.519264
-0.075396,-0.234146,-0.442187,-0.014369,-0.228179
0.065919,0.331794,-0.023813,0.078791,-0.334438
0.389205,0.033632,0.353340,0.150198,-0.142873
-0.157018,0.416678,0.459729,-0.101110,-0.059417
-0.741351,0.389289,0.117037,-0.016511,0.125196
-0.685017,-0.110376,0.386466,-0.069768,0.462516
-0.095528,-0.181738,0.303351,-0.144467,-0.025542
0.079631,-0.004493,-0.096056,-0.265026,0.166565
0.042158,-0.165022,-0.243730,-0.043781,0.106017
0.122327,-0.138690,0.048600,-0.283980,0.503271
-0.340081,0.637953,0.159888,0.020421,0.479599
0.271017,0.359556,0.070057,0.677610,0.006918
-0.231813,0.098982,-0.224339,0.028048,0.261544
0.051227,0.835000,0.171524,-0.039176,0.001063
-0.008860,-0.221268,-0.487595,0.635427,-0.284203
-0.146962,-0.115149,0.120583,-0.171478,-0.714503
-0.079236,-0.145272,-0.166981,0.074163,0.206711
-0.013947,0.327974,-0.094809,-0.311051,-0.233642
-0.607995,0.046420,-0.350472,-0.314358,0.300910
-0.140403,-0.002199,0.641829,0.347704,0.060678
-0.389498,0.111033,0.013233,0.099562,-0.375243
0.072163,-0.267529,-0.705246,0.309972,0.143106
-0.130634,-0.224294,-0.388191,-0.015905,-0.286760
-0.466134,-0.140912,-0.604573,-0.216662,0.101468
0.481203,-0.117015,-0.012904,-0.051439,-0.173145
-0.477257,-0.446443,-0.245750,-0.441200,-0.367065
-0.186760,-0.384626,-0.438580,0.018595,-0.169081
-0.156997,0.100074,-0.225546,0.107030,0.184331
-0.028441,0.043185,0.011321,-0.536198,0.246245
-0.251723,-0.346534,-0.218208,-0.021593,0.071867
0.016422,0.064578,0.242276,0.451306,0.557815
0.007225,0.099934,0.085037,-0.231279,0.360015
-0.012869,-0.020142,0.082091,0.213931,-0.242161
-0.004914,-0.000968,0.096524,-0.066801,-0.316082
-0.046079,-0.007576,-0.132448,-0.059894,0.013971
-0.222277,-0.013405,-0.281879,0.189502,-0.087404
-0.497982,-0.220260,-0.102623,0.216209,-0.274976
0.158192,-0.340693,0.078744,0.054482,-0.208825
-0.225709,0.239016,-0.430929,0.129883,-0.369162
-0.150786,0.449600,0.140990,0.298826,0.124108
-0.531599,-0.480280,0.302331,-0.433830,0.330930
0.224039,-0.252281,-0.231817,0.121929,-0.154289
0.488291,0.301294,-0.127178,0.568425,0.094780
-0.001639,0.024054,-0.284643,0.384678,-0.112802
0.060459,0.149128,0.169493,-0.145477,0.383440
-0.269817,-0.284250,0.084639,-0.388053,-0.276346
-0.081186,0.304286,0.063552,0.402618,-0.110109
-0.005008,0.096205,0.143244,0.104832,-0.168963
0.090334,0.202274,-0.249375,-0.030507,0.263137
0.073169,0.237335,0.084100,0.320755,-0.076807
-0.352347,-0.212903,0.211938,-0.038542,0.466220
-0.017437,0.238251,0.067851,-0.601584,0.351231
0.508777,0.180697,-0.135958,-0.029028,-0.226068
-0.246707,-0.183821,-0.280682,0.277052,-0.161591
-0.045842,-0.077082,0.372549,-0.189944,-0.292395
0.234117,0.262249,0.230814,-0.271756,-0.319872
-0.258970,0.394853,-0.017286,-0.084764,0.171406
0.062123,0.198997,-0.118011,-0.081460,-0.196876
-0.197282,-0.097806,0.352804,-0.475687,-0.010285
0.161299,0.146236,-0.056057,-0.479562,-0.543417
-0.443638,0.373218,0.798219,0.282638,0.064202
-0.367768,-0.011575,0.233594,0.268202,-0.350334
-0.336400,-0.421995,-0.244912,0.247930,0.876360
-0.096511,0.066467,0.021187,0.107689,0.173889
0.263328,-0.235148,0.283369,0.279260,0.219664
-0.021724,0.119410,0.320767,-0.891442,-0.034280
-0.270849,-0.086428,0.183679,0.358028,-0.215938
0.486814,-0.145271,0.480027,0.215449,0.460270
0.185134,-0.342370,0.183719,-0.192708,-0.168566
0.080244,-0.614789,0.124463,-0.018855,-0.160791
0.117381,-0.008742,0.177854,-0.058444,0.117297
-0.125723,-0.043805,-0.249340,0.009976,-0.171617
-0.100998,0.332890,-0.151626,-0.183677,0.541450
0.094367,-0.093055,-0.161686,-0.527723,0.263501
0.099213,-0.015204,0.306697,0.114553,-0.427297
0.092630,-0.364819,0.215923,0.101771,0.428301
0.352176,-0.162722,0.438112,0.206372,-0.208412
0.102429,-0.070126,0.248139,-0.051516,-0.327168
-0.035283,-0.222065,-0.153828,-0.421829,-0.406044
-0.171088,0.702403,0.534937,-0.152223,0.746283
0.312541,-0.022995,0.671916,0.169381,-0.006959
0.166191,0.220013,0.127613,-0.042220,0.555732
-0.434872,0.195131,-0.288655,0.480229,0.026470
0.325415,0.352018,0.116876,0.346763,-0.056711
-0.016197,-0.123872,0.182892,0.424262,0.936974
-0.120650,-0.498634,-0.008923,0.244700,0.022616
-0.030014,-0.232199,0.097061,-0.156235,-0.461713
-0.082232,-0.146511,0.482537,-0.328392,0.004846
-0.431783,0.735195,-0.031778,-0.775895,-0.211093
0.049852,0.263202,-0.108378,0.020534,0.217343
-0.250757,0.549727,-0.339549,-0.065071,0.116031
-0.716087,0.174981,-0.014859,-0.132517,0.169671
0.223107,-0.129734,-0.088780,0.170577,0.094233
0.008688,-0.221108,-0.353702,0.066958,0.222518
0.117280,0.543183,-0.149256,-0.404680,-0.523179
-0.045173,0.252841,0.332093,-0.003301,0.182449
0.075142,0.408826,0.656297,-0.181321,0.280695
-0.152923,-0.342482,-0.243357,-0.360582,0.160212
0.486187,0.106609,0.025719,0.033720,0.732253
0.024871,-0.039702,0.175681,-0.219331,-0.029181
0.207797,0.031768,0.298234,0.300038,0.122374
0.233668,-0.118013,-0.297342,-0.019876,0.593525
0.347034,0.301334,0.139941,0.014802,-0.141506
0.091899,0.093328,0.019190,-0.161665,-0.090177
0.239658,0.418518,-0.066451,-0.090905,-0.274841
0.146551,0.532624,0.398776,0.218650,-0.232407
0.050991,-0.071376,0.156720,0.356870,0.224931
0.293466,0.138665,-0.031155,0.115277,-0.260825
-0.425740,-0.406456,0.219754,0.382065,-0.241099
-0.010734,0.071389,-0.077587,-0.160524,0.707203
0.450849,-0.172994,0.243252,0.238784,-0.366636
0.417852,-0.135620,-0.084558,-0.155957,0.500719
-0.025529,-0.203309,0.208697,0.030534,0.446815
0.017294,0.130914,0.015140,0.165288,0.052092
0.257033,-0.228711,-0.332275,-0.038531,0.031454
-0.211160,-0.520284,-0.067073,-0.284937,-0.401408
0.759651,-0.130181,-0.026228,0.415609,0.376168
-0.469183,-0.544707,0.204369,-0.358898,-0.250916
-0.168932,0.052823,0.086669,-0.489137,-0.305706
0.153975,0.068470,0.324427,-0.335157,-0.390023
-0.345758,0.627744,0.172278,-0.040086,-0.363234
-0.178301,-0.055152,-0.700703,-0.092941,0.152382
-0.134311,-0.309651,0.182586,-0.151516,0.318774
0.819564,0.149949,0.032636,-0.131201,0.055799
-0.182229,0.135647,0.295600,0.182935,-0.294848
-0.291885,-0.391639,-0.142466,0.125430,-0.392741
-0.279056,0.199587,-0.218903,0.544096,0.157071
0.085839,-0.299081,-0.086727,-0.524707,-0.026776
-0.138297,-0.457922,-0.122752,0.015942,0.338578
-0.017047,-0.264480,0.079802,0.255077,0.391362
-0.255598,0.369407,0.089710,-0.080058,0.269044
-0.353149,-0.121849,-0.235827,-0.106194,0.128911
-0.299221,0.241103,-0.113074,-0.330872,0.460012
0.190548,0.780749,0.266250,0.028077,-0.057051
0.064253,0.377627,-0.150378,0.227329,0.121091
0.393803,-0.367780,0.030692,0.394896,-0.017548
0.201951,-0.391713,-0.300741,0.124262,0.376086
-0.094447,0.231432,-0.180344,0.023426,-0.132167
-0.429431,-0.410816,-0.122772,-0.101005,0.163266
0.469512,0.075991,-0.072997,0.511338,0.422746
0.412866,-0.401979,-0.227203,-0.038720,-0.258855
0.117211,-0.138681,0.103519,-0.086797,0.407190
-0.426871,-0.033272,-0.108432,-0.282438,-0.322289
0.140456,-0.392508,0.099323,-0.327554,0.083823
-0.313139,0.152098,-0.415087,-0.074410,0.240814
-0.101793,0.014725,-0.010524,0.413181,0.609392
0.346349,-0.264713,0.079987,0.477524,-0.054775
0.200405,0.292985,-0.243524,0.169119,-0.184981
0.013076,-0.669215,0.113468,-0.204889,-0.089511
-0.006485,-0.163540,0.947305,0.184232,-0.221185
-0.346192,-0.414999,0.098760,0.114174,0.042292
-0.187903,0.047048,0.098183,-0.542459,-0.063290
-0.152171,0.127244,-0.345388,0.372579,-0.606250
-0.338969,0.365504,-0.091430,-0.293045,0.398634
-0.118236,-0.096383,-0.029798,0.179199,0.021989
-0.076160,-0.317640,-0.100622,0.436283,0.467789
-0.175554,-0.534805,-0.120830,0.030837,0.214544
-0.276048,-0.162643,0.118152,0.237869,-0.268955
0.083919,-0.079360,0.447146,-0.397575,-0.614134
0.388607,0.158447,0.064057,-0.189815,-0.039934
0.236890,0.153376,0.000310,-0.320809,-0.089218
0.126413,-0.432537,-0.752224,0.266776,0.245949
0.337198,-0.617115,0.247614,-0.388276,-0.219770
-0.110570,0.266419,0.333270,-0.489752,-0.121746
-0.248816,-0.117568,0.179201,-0.199678,0.031351
0.433941,0.485134,-0.551416,0.047722,0.049288
0.300693,0.684755,-0.180161,-0.151678,0.194823
-0.391356,-0.089896,0.104401,-0.129678,-0.365156
0.193644,0.243275,0.375278,0.101570,-0.245307
-0.099297,-0.176878,-0.357954,0.030363,-0.348306
-0.176630,-0.340788,-0.664245,-0.108489,0.061072
-0.025714,-0.231707,0.283373,-0.073869,-0.030413
-0.543015,0.264728,0.363488,-0.324349,0.135786
0.407939,-0.059013,0.083796,0.350895,0.283938
0.714170,0.673114,-0.335263,-0.119656,-0.079365
-0.494114,0.068252,0.167084,-0.567433,-0.572020
0.198054,0.185516,-0.117054,-0.388890,0.125401
0.212399,0.182000,-0.098684,-0.118247,0.672222
0.341066,0.160294,0.356114,-0.118313,0.521106
-0.182748,-0.230984,-0.028699,0.362439,0.122863
-0.527181,0.093222,0.451997,-0.483905,-0.490335
-0.002194,-0.650117,-0.147829,0.160789,-0.281057
-0.264816,-0.102017,0.067728,0.185519,-0.409004
-0.130728,-0.426249,-0.080448,0.181195,0.218968
-0.184493,0.210817,0.101441,-0.287576,0.081368
-0.074287,-0.572177,-0.073346,-0.015154,-0.048190
-0.317022,0.248033,-0.082470,0.164906,0.022291
-0.146008,0.219027,0.098131,-0.393764,0.094578
-0.488582,-0.009301,0.275691,0.313925,-0.254700
0.280283,0.008440,-0.044452,0.232420,0.041410
0.398358,-0.187104,-0.511699,-0.217752,-0.192754
0.055720,-0.120470,-0.611560,0.303978,-0.211081
0.119639,-0.092528,0.316906,0.347176,0.298166
0.051818,0.122870,-0.277057,0.105628,-0.210962
0.150669,-0.224832,-0.142866,-0.402961,0.345178
0.600147,0.275248,0.211160,-0.277087,-0.046026
0.022673,0.455900,-0.086944,-0.194374,-0.360072
0.538504,0.109825,0.114750,0.339132,-0.035764
-0.086679,0.096452,-0.293533,0.093840,0.242679
0.103598,0.433571,-0.060814,-0.046104,-0.115217
0.082007,-0.006778,0.031664,-0.657979,0.388380
-0.575480,-0.343957,0.076500,0.110782,0.052055
-0.143873,-0.001623,-0.313119,0.266018,0.156950
0.067456,-0.080298,-0.431928,-0.159931,0.044258
-0.685735,0.307804,-0.344963,0.195185,-0.027155
-0.120988,0.014589,0.006282,0.037061,0.018260
-0.099696,0.282711,0.492129,0.214704,0.233882
0.338502,-0.128152,-0.288567,0.360731,0.155338
0.024047,-0.202272,-0.268867,-0.375698,-0.408370
-0.126469,0.219554,-0.142706,0.113611,0.080254
0.256681,0.571416,0.370454,-0.071746,-0.100792
0.250692,-0.246485,-0.226907,-0.102241,-0.483614
-0.480352,-0.020138,-0.249593,0.267539,0.443040
-0.198077,-0.268780,0.134755,0.261617,-0.233756
-0.067464,-0.384918,-0.033567,0.048208,0.204959
-0.201317,-0.006155,-0.117805,-0.328490,0.242314
0.084095,-0.154382,-0.444497,0.136384,0.430807
-0.790957,-0.096481,0.003281,-0.343271,-0.196818
0.398196,-0.169888,0.252254,-0.590777,0.060557
0.273503,0.168821,0.245909,0.275158,-0.200128
0.193223,-0.296038,-0.394693,0.162879,-0.085370
-0.015393,0.213301,0.332773,0.069282,-0.272369
0.510791,-0.233528,-0.266983,0.037280,-0.177083
-0.578833,-0.597827,0.361690,0.485843,-0.025583
0.150556,-0.421107,-0.121683,0.356139,-0.234443
-0.345432,0.217542,0.022111,-0.107093,-0.000186
-0.231318,-0.063166,-0.244813,-0.264900,-0.405777
0.779383,0.108522,0.277184,-0.394953,0.353733
-0.064009,-0.018654,0.421024,-0.772913,0.482853
-0.135512,0.236332,-0.112226,-0.228484,-0.139387
0.492151,-0.296122,0.151038,0.033735,-0.088639
-0.031401,-0.425291,0.221391,-0.197880,0.166821
-0.152448,-0.221197,0.414347,0.059154,0.004942
-0.169956,-0.285248,0.398490,-0.091714,-0.348094
-0.520049,-0.405737,-0.359856,-0.166576,-0.727361
0.067569,0.373144,-0.260917,-0.325382,0.489195
0.394368,0.819710,-0.113667,-0.163337,-0.399303
-0.701768,0.220500,-0.009074,-0.235451,-0.243845
-0.236741,0.103127,-0.191523,0.016034,0.366921
0.468435,-0.682094,0.128298,-0.257295,-0.072491
-0.491899,0.057970,0.615002,-0.027686,-0.122958
-0.138308,-0.152855,0.665568,-0.095119,-0.241341
-0.063152,-0.319726,0.016651,-0.011784,-0.160083
0.707334,-0.071427,0.028243,-0.541549,0.289903
-0.440099,0.321818,-0.188731,0.005188,-0.045360
-0.124617,0.082211,0.101404,-0.119766,-0.027863
-0.204985,0.045133,-0.049157,0.269014,0.058761
-0.089340,-0.001209,0.234586,0.275457,0.010803
-0.081420,0.105313,0.164881,0.099124,0.159453
0.402366,-0.040006,-0.126317,-0.400908,0.852363
0.123217,-0.645105,0.548105,0.457680,-0.261071
-0.057186,-0.227057,-0.296950,-0.155055,0.074366
-0.277587,-0.058714,0.107717,-0.435762,-0.424639
0.453348,0.012537,0.009597,0.137991,0.578222
0.101810,0.291118,0.150510,-0.477482,0.202008
-0.064781,-0.462810,0.332575,0.411270,0.054849
-0.828316,0.119507,0.048342,0.148511,-0.162431
0.431743,-0.133221,-0.338006,0.030883,0.124813
0.388673,0.164852,0.196261,0.128639,0.260027
0.026756,-0.070928,0.233927,0.002888,-0.282832
0.496096,-0.162723,-0.100372,0.141315,-0.297763
0.178681,-0.152637,0.249579,0.246795,0.185212
0.091390,-0.032435,0.203226,-0.223874,-0.401584
-0.068272,-0.190985,-0.326050,0.052101,0.302263
0.020783,0.168898,-0.426546,0.648576,-0.041986
-0.305005,0.262416,0.144203,-0.289151,-0.013978
0.488383,0.303804,0.068335,0.307756,-0.239708
-0.080157,0.061829,-0.043187,-0.212681,0.045012
0.272414,-0.277820,-0.295644,-0.117057,0.709998
0.120508,-0.047396,0.144706,0.229440,0.086038
-0.263827,0.308957,0.298799,-0.218075,-0.053522
0.066053,-0.183349,0.392873,-0.041279,-0.517975
0.308698,0.309268,-0.160116,-0.130696,0.483680
-0.691185,0.090427,0.106939,0.001919,0.016503
-0.151859,-0.521972,0.251758,0.106325,-0.198225
0.199084,-0.238454,-0.310240,0.220390,0.117233
-0.147726,-0.136889,-0.140263,-0.050326,0.622971
-0.058846,-0.397085,-0.035544,0.107805,0.096797
0.215486,-0.330979,0.055638,0.144962,-0.081964
0.098915,-0.142670,0.114797,-0.290051,0.067448
0.134964,0.122641,-0.458045,-0.020265,-0.187559
-0.533586,-0.036798,0.046698,0.194386,0.015615
0.059107,-0.337104,0.071439,-0.531503,-0.146676
0.665119,-0.419344,-0.188835,-0.179253,0.282360
0.487142,-0.211646,0.141927,0.038890,-0.170957
0.453311,0.173199,0.295682,-0.214801,0.220332
0.199840,-0.240121,-0.048406,-0.386788,0.218740
0.178194,-0.267945,-0.247384,-0.135966,0.376471
-0.528374,0.045377,-0.233032,0.148570,-0.373455
0.409158,-0.247002,0.056380,-0.062528,0.134358
0.108072,-0.219773,0.380557,0.282521,-0.710570
0.477998,-0.135087,-0.324850,-0.401082,-0.165971
-0.175823,-0.242988,-0.187330,-0.136695,-0.480903
-0.121230,-0.119242,0.036705,-0.312666,-0.245701
-0.132717,0.117950,0.856245,0.442706,-0.185256
-0.174423,-0.443880,0.268017,-0.368594,-0.162921
-0.339077,0.504838,0.105635,0.290175,-0.137393
0.160734,-0.029948,0.135658,0.001329,0.592874
0.182331,-0.269448,-0.123773,0.175391,-0.706407
-0.104039,-0.108704,-0.007087,-0.255830,-0.008012
-0.258668,-0.196601,-0.612637,-0.378581,-0.270250
0.011794,-0.128731,-0.246959,-0.408773,0.141915
-0.248918,-0.297309,0.017537,-0.312838,-0.004117
-0.538359,-0.033510,-0.190735,-0.105985,0.572518
0.360991,0.001328,-0.285842,-0.133581,-0.046998
-0.080529,-0.406906,-0.289500,-0.462775,-0.267212
-0.023001,-0.005718,-0.040103,-0.280510,-0.007146
-0.234248,-0.026980,-0.454378,-0.077614,-0.408441
0.137176,-0.161138,-0.101749,-0.427509,0.072216
-0.268841,0.504774,-0.174648,-0.236347,-0.313639
-0.352753,-0.305420,-0.370570,0.086599,-0.188243
-0.578596,0.400620,-0.083799,0.075211,0.019599
0.666057,0.071328,-0.131193,-0.223150,-0.472845
-0.040612,-0.216116,0.346918,0.074137,0.320550
0.036807,0.098815,0.436258,-0.355751,0.171502
-0.090366,0.258734,0.122940,0.210434,-0.301798
-0.031306,0.476132,0.309473,-0.283217,-0.003641
0.262770,0.111433,0.329801,0.437229,-0.446360
0.134783,0.096041,0.037534,0.004572,0.400491
-0.041918,-0.172089,-0.712394,-0.125736,0.153146
-0.034870,-0.355435,-0.163244,-0.341244,-0.107259
-0.004296,-0.186090,-0.356876,-0.237325,0.317526
0.040697,0.480059,0.304713,-0.362899,0.110123
-0.153260,0.141066,-0.516926,-0.066268,0.280395
0.052912,0.751291,-0.597089,0.048297,0.021935
0.131933,0.222277,-0.135059,-0.230871,0.052376
0.357129,0.044875,-0.117353,0.032283,-0.332314
-0.015136,-0.406568,0.057027,0.137286,0.082217
-0.467267,-0.333713,-0.041719,-0.009850,0.000284
0.268610,-0.119592,-0.071149,-0.100447,-0.372656
-0.555255,-0.251162,0.094568,0.020228,0.189841
0.018853,0.323074,0.299965,-0.302566,-0.090555
-0.043121,-0.231648,-0.205686,0.036879,0.085485
0.374600,0.365467,0.038014,0.355620,-0.106623
0.027603,0.116457,-0.312213,-0.217709,0.362997
0.006413,0.067313,-0.487415,-0.426428,0.113658
0.334460,0.002828,0.046144,-0.425762,0.130836
-0.550093,0.134656,0.200872,0.010300,-0.184508
0.312855,-0.260306,-0.728191,-0.479529,0.136878
0.517070,0.361408,-0.009701,-0.231104,-0.271858
0.412671,-0.526168,0.547042,-0.197016,0.481583
0.039902,-0.065895,-0.191463,-0.025399,-0.210857
-0.599036,-0.212726,-0.230025,0.267563,-0.083952
0.456866,0.173754,0.046004,0.110752,-0.227268
0.177593,-0.422775,-0.380867,-0.436663,0.085041
-0.467093,0.408698,0.351262,-0.004576,-0.361471
-0.063592,-0.133056,0.014207,0.206142,0.511265
-0.236657,0.269727,0.076953,0.038136,-0.467919
-0.208819,0.013326,-0.071480,0.209429,-0.676125
0.128286,-0.579247,-0.500114,0.328279,-0.133460
-0.822317,0.118906,0.243492,-0.110500,0.416561
-0.436271,-0.219389,-0.187104,0.080669,0.026088
0.268527,0.312753,0.313880,-0.401556,-0.252941
-0.048709,-0.281130,0.017429,-0.523531,-0.189741
-0.060961,0.013295,0.126609,0.242604,-0.217673
-0.101036,0.160658,-0.268832,0.098535,0.562365
0.088460,0.088939,-0.039596,-0.166794,0.230679
0.714151,-0.021264,-0.003893,0.271801,0.674949
-0.438943,-0.031811,0.123151,-0.155676,-0.512653
0.450465,0.038178,0.232895,-0.277543,-0.585063
-0.545646,-0.102254,-0.080188,-0.042463,-0.194945
-0.319732,-0.036043,-0.234513,0.210530,0.059641
-0.189790,-0.124294,0.084550,-0.180753,0.251394
-0.075558,0.218937,0.348797,0.024659,0.025374
0.175622,0.016750,0.031604,0.710399,-0.253660
0.015450,0.283127,0.500291,-0.015301,0.068160
0.433303,-0.280591,0.059503,0.156883,0.181235
0.355213,-0.320100,0.042184,0.052246,0.309509
0.205057,0.299182,-0.049941,-0.233686,-0.368676
0.357324,-0.107785,-0.082957,0.474805,-0.035519
-0.139078,-0.296593,-0.277500,0.209548,-0.490886
-0.317104,-0.355545,0.385180,0.221465,-0.201503
0.323127,0.377492,0.020162,-0.010835,-0.259248
0.066984,0.381038,0.075104,-0.061690,-0.065655
-0.632687,0.290578,0.587003,0.100399,0.073203
0.542422,0.056954,-0.344195,0.546374,0.009987
-0.295069,0.113838,-0.009756,-0.195504,-0.157314
0.770022,-0.121031,0.562301,0.273562,0.215616
-0.306515,-0.208546,-0.298929,0.096990,0.183352
-0.296243,0.270620,0.009261,-0.113943,0.448915
-0.265761,-0.521698,-0.032366,-0.343630,-0.041035
0.053921,-0.455756,-0.134396,-0.000729,0.838430
-0.347621,0.036825,0.754418,-0.354854,-0.329843
-0.292907,-0.027953,0.667042,-0.389347,0.019377
-0.004909,0.115045,-0.013975,0.498801,0.185297
0.113571,-0.543593,-0.019389,-0.408657,0.166072
0.478243,0.086414,-0.488194,-0.147582,-0.068393
-0.333852,-0.357101,-0.395085,0.217323,0.413881
-0.049156,0.345622,0.268026,-0.628631,0.292505
-0.411701,0.728168,0.271474,-0.648017,-0.157725
-0.271876,0.378873,-0.278372,-0.257480,-0.080072
0.326977,0.074447,0.029046,0.260641,0.417232
-0.096320,-0.116137,-0.131119,0.086090,-0.149043
-0.042801,-0.361245,-0.320608,-0.053012,0.195937
-0.282788,0.283780,-0.373512,-0.153727,0.211680
0.016946,-0.057713,-0.300893,-0.227226,-0.334736
0.016602,-0.185546,0.052143,0.398001,0.159200
-0.246110,-0.033779,0.293415,-0.005088,-0.110101
0.382234,0.383662,0.037333,-0.122297,0.083578
0.151024,-0.113866,-0.284857,-0.098069,0.014217
0.357025,-0.054128,0.152781,0.420464,0.338756
0.074830,-0.129230,-0.056797,0.077091,-0.058556
-0.471788,0.404312,-0.316350,-0.187309,0.238948
0.183876,0.033398,0.523313,-0.131764,0.392341
-0.173716,-0.057348,-0.724480,0.906364,-0.021163
0.446208,0.389483,-0.049539,0.494019,-0.377144
-0.034773,-0.072345,0.057213,-0.190605,-0.045472
0.093039,0.226622,0.175653,-0.054857,0.328619
-0.028312,0.189831,-0.011965,0.398174,-0.031248
-0.021799,0.022158,0.023035,0.190370,-0.177831
0.175495,0.376431,-0.240339,-0.224770,0.256219
0.365208,0.803660,0.008524,0.416428,-0.468074
-0.115818,0.219983,0.053303,-0.199864,0.174324
-0.373747,-0.187496,0.255652,0.022067,-0.165200
0.129852,0.302554,0.012033,-0.024191,-0.220861
-0.660610,0.175777,-0.168006,-0.161442,0.263195
0.169370,-0.267772,-0.241380,-0.374006,0.276783
-0.310755,-0.301512,0.460840,0.117807,-0.962493
-0.153821,-0.159590,0.399520,-0.523846,0.127715
-0.468161,-0.169616,-0.080830,0.526571,-0.163469
0.317676,-0.141982,0.243635,0.383632,0.286323
-0.231536,-0.044037,-0.008655,-0.001498,-0.063085
-0.044148,-0.003989,-0.123712,-0.521785,0.153913
-0.177429,0.014736,-0.406448,-0.090179,-0.004415
0.280036,0.363083,-0.032068,-0.142661,-0.459200
-0.188091,-0.093696,-0.293801,0.092302,0.158999
-0.436907,-0.212077,-0.120639,0.456311,-0.433262
-0.340514,0.402342,0.061244,0.082673,0.110337
-0.328320,-0.053987,0.019287,0.276462,-0.406383
-0.229169,-0.036956,-0.090988,-0.313556,-0.005825
-0.202954,0.175635,-0.289137,-0.181769,0.337363
0.075256,0.167589,0.492182,0.108986,-0.308330
0.412711,0.317911,0.402384,0.405718,-0.536576
-0.037795,-0.391094,0.039474,0.422657,-0.479647
0.291198,-0.028373,0.023525,-0.024954,-0.120347
-0.415361,-0.335872,0.100755,-0.070706,0.626591
0.029603,-0.353408,0.477176,0.157075,0.290394
0.160088,-0.101359,0.501277,-0.064907,-0.366924
-0.223654,-0.084730,0.120581,0.169765,0.296090
-0.312631,-0.106017,-0.192544,-0.263801,-0.216942
0.295766,-0.127422,0.302035,0.219190,0.011174
-0.205057,0.088579,-0.113020,-0.021805,0.511085
0.169976,-0.301761,-0.027539,-0.101561,-0.147712
0.464370,0.330907,0.416311,-0.209758,-0.042377
0.246035,-0.178624,-0.013218,0.387745,0.166165
0.094076,-0.299279,-0.322475,-0.093404,-0.342164
-0.000631,0.214453,0.001317,0.399323,0.202328
0.008508,0.240599,0.576599,-0.010083,-0.388210
-0.539956,0.312975,0.037049,0.166739,0.072151
0.013754,-0.338628,-0.275283,-0.207855,-0.216297
0.614997,0.394886,0.000491,0.481044,-0.435557
0.019361,0.117946,0.451282,-0.332578,-0.173306
0.120620,-0.355279,0.422269,0.593936,-0.555357
-0.577696,-0.146116,-0.106339,-0.018178,0.214393
0.201136,0.208352,-0.182805,-0.088487,0.321363
0.593602,-0.293239,0.102310,-0.658265,0.398429
0.115327,-0.108646,0.547887,-0.355519,0.088702
0.059704,-0.042493,-0.166686,0.202898,0.168887
-0.018751,0.636548,-0.043770,-0.160854,0.072190
0.237978,0.649618,-0.323599,0.212990,0.375283
0.094241,-0.403686,-0.340350,0.519633,-0.423488
0.564847,0.132884,-0.006613,-0.140738,0.068007
-0.008983,-0.298925,0.809108,-0.175958,-0.114095
-0.834696,-0.084508,-0.263650,-0.320749,0.040885
0.212686,-0.281390,-0.054382,0.283109,-0.052504
-0.267296,-0.449623,0.084626,0.191128,0.291144
