Index,Eigenvalue
3542,88.976204
3543,88.946037
3544,88.865616
3545,88.703156
3546,88.639610
3547,88.495682
3548,88.282394
3549,88.152229
3550,88.127373
3551,87.978096
3552,87.830032
3553,87.630226
3554,87.538994
3555,87.340981
3556,87.284195
3557,87.252411
3558,87.083534
3559,87.039436
3560,86.928802
3561,86.878510
3562,86.741531
3563,86.563141
3564,86.373459
3565,86.206337
3566,86.099350
3567,86.000847
3568,85.929268
3569,85.859711
3570,85.791420
3571,85.552322
3572,85.540909
3573,85.320724
3574,85.193283
3575,85.052773
3576,84.798241
3577,84.704201
3578,84.615364
3579,84.498360
3580,84.394379
3581,84.382530
3582,84.147873
3583,84.059624
3584,83.912186
3585,83.836761
3586,83.742401
3587,83.643845
3588,83.580437
3589,83.499275
3590,83.340286
3591,83.014862
3592,82.973358
3593,82.835495
3594,82.682549
3595,82.658577
3596,82.496140
3597,82.375732
3598,82.291893
3599,82.196533
3600,82.098328
3601,81.965767
3602,81.860725
3603,81.802208
3604,81.603149
3605,81.581810
3606,81.513878
3607,81.339539
3608,81.122131
3609,80.905228
3610,80.766418
3611,80.613670
3612,80.606247
3613,80.518265
3614,80.304916
3615,80.226059
3616,80.041161
3617,79.885574
3618,79.822784
3619,79.711838
3620,79.530220
3621,79.336769
3622,79.325691
3623,79.245148
3624,79.155991
3625,79.049400
3626,78.918663
3627,78.776482
3628,78.579842
3629,78.480934
3630,78.413826
3631,78.269089
3632,78.128395
3633,78.019531
3634,77.884659
3635,77.757019
3636,77.631851
3637,77.618889
3638,77.501518
3639,77.311188
3640,77.153374
3641,77.032921
3642,76.997955
3643,76.873764
3644,76.768822
3645,76.634300
3646,76.543869
3647,76.428864
3648,76.371147
3649,76.160095
3650,76.090118
3651,76.038094
3652,75.922272
3653,75.882675
3654,75.572517
3655,75.541626
3656,75.472557
3657,75.393456
3658,75.142189
3659,75.035454
3660,74.958214
3661,74.894279
3662,74.850204
3663,74.560043
3664,74.447975
3665,74.353821
3666,74.230255
3667,74.185394
3668,74.059044
3669,73.925995
3670,73.835907
3671,73.722961
3672,73.529938
3673,73.480789
3674,73.432350
3675,73.315956
3676,73.173874
3677,73.104706
3678,72.989685
3679,72.936615
3680,72.775574
3681,72.601265
3682,72.466682
3683,72.345322
3684,72.217499
3685,72.140831
3686,72.117188
3687,71.972206
3688,71.849396
3689,71.778694
3690,71.736305
3691,71.418465
3692,71.306091
3693,71.258636
3694,71.147026
3695,70.916199
3696,70.878189
3697,70.823341
3698,70.719933
3699,70.554085
3700,70.345299
3701,70.280655
3702,70.196869
3703,70.181396
3704,70.042694
3705,69.945702
3706,69.939606
3707,69.711784
3708,69.562523
3709,69.473671
3710,69.393616
3711,69.174316
3712,69.108467
3713,69.087891
3714,68.952454
3715,68.820824
3716,68.770088
3717,68.617302
3718,68.610069
3719,68.387909
3720,68.295494
3721,68.156273
3722,68.077522
3723,67.961456
3724,67.803894
3725,67.654755
3726,67.597115
3727,67.519936
3728,67.455978
3729,67.314789
3730,67.238770
3731,67.170464
3732,66.965744
3733,66.835358
3734,66.773193
3735,66.642143
3736,66.528831
3737,66.400444
3738,66.292870
3739,66.132385
3740,66.059227
3741,65.948463
3742,65.890419
3743,65.828163
3744,65.777382
3745,65.658386
3746,65.604462
3747,65.494545
3748,65.396172
3749,65.297195
3750,65.248924
3751,65.064690
3752,64.803673
3753,64.797722
3754,64.781357
3755,64.665459
3756,64.487633
3757,64.317276
3758,64.268456
3759,64.207382
3760,63.997742
3761,63.906193
3762,63.784725
3763,63.651173
3764,63.534706
3765,63.456020
3766,63.385124
3767,63.267857
3768,63.241459
3769,63.153267
3770,63.028313
3771,62.982517
3772,62.776688
3773,62.667988
3774,62.587341
3775,62.543041
3776,62.488819
3777,62.421021
3778,62.266510
3779,62.073551
3780,62.040707
3781,61.928146
3782,61.819366
3783,61.624126
3784,61.537994
3785,61.455219
3786,61.383717
3787,61.228344
3788,61.076115
3789,61.003071
3790,60.953079
3791,60.831734
3792,60.729004
3793,60.651718
3794,60.554798
3795,60.383358
3796,60.323025
3797,60.170750
3798,60.136265
3799,60.012924
3800,59.897972
3801,59.871075
3802,59.627647
3803,59.587837
3804,59.481976
3805,59.344433
3806,59.314934
3807,59.191879
3808,58.970737
3809,58.857475
3810,58.788891
3811,58.690380
3812,58.600861
3813,58.531158
3814,58.504345
3815,58.395752
3816,58.198746
3817,58.166374
3818,58.146610
3819,57.981739
3820,57.832451
3821,57.755547
3822,57.701977
3823,57.611248
3824,57.563560
3825,57.484177
3826,57.390919
3827,57.234001
3828,57.078785
3829,56.919044
3830,56.882778
3831,56.719727
3832,56.669674
3833,56.514534
3834,56.449875
3835,56.413166
3836,56.283165
3837,56.200474
3838,56.056919
3839,55.970287
3840,55.931515
3841,55.858482
3842,55.763344
3843,55.690296
3844,55.630390
3845,55.451195
3846,55.398277
3847,55.346241
3848,55.247704
3849,55.179356
3850,54.991253
3851,54.941288
3852,54.817516
3853,54.706173
3854,54.574425
3855,54.478760
3856,54.383373
3857,54.204777
3858,54.166447
3859,54.038029
3860,53.890896
3861,53.740711
3862,53.723202
3863,53.639221
3864,53.546650
3865,53.454502
3866,53.410728
3867,53.297863
3868,53.239201
3869,53.072571
3870,52.957134
3871,52.875496
3872,52.807022
3873,52.717922
3874,52.574974
3875,52.546692
3876,52.422375
3877,52.408607
3878,52.275089
3879,52.250885
3880,52.123943
3881,52.021164
3882,51.973618
3883,51.784836
3884,51.744587
3885,51.713455
3886,51.607254
3887,51.440010
3888,51.413300
3889,51.198242
3890,51.152695
3891,51.120857
3892,51.077900
3893,50.906406
3894,50.819588
3895,50.717930
3896,50.658768
3897,50.549538
3898,50.466141
3899,50.335484
3900,50.138977
3901,50.075329
3902,50.028435
3903,50.001472
3904,49.850399
3905,49.758541
3906,49.678314
3907,49.532169
3908,49.322563
3909,49.246120
3910,49.187141
3911,49.147331
3912,48.999699
3913,48.985382
3914,48.865841
3915,48.795273
3916,48.731243
3917,48.559681
3918,48.520058
3919,48.467339
3920,48.361835
3921,48.277847
3922,48.192520
3923,48.133240
3924,48.044975
3925,47.918056
3926,47.849098
3927,47.748528
3928,47.678669
3929,47.593575
3930,47.491611
3931,47.390949
3932,47.315353
3933,47.252525
3934,47.071159
3935,47.030045
3936,46.986691
3937,46.878292
3938,46.792767
3939,46.727852
3940,46.636955
3941,46.498901
3942,46.489761
3943,46.339508
3944,46.316734
3945,46.162956
3946,46.088024
3947,45.984303
3948,45.907841
3949,45.812229
3950,45.696358
3951,45.675446
3952,45.582737
3953,45.542610
3954,45.354546
3955,45.256378
3956,45.197788
3957,45.160435
3958,45.031216
3959,44.995697
3960,44.896526
3961,44.833378
3962,44.770817
3963,44.560585
3964,44.453236
3965,44.407543
3966,44.340332
3967,44.268650
3968,44.137394
3969,44.095749
3970,44.002216
3971,43.907608
3972,43.842236
3973,43.627502
3974,43.587894
3975,43.455215
3976,43.439320
3977,43.304195
3978,43.234081
3979,43.159424
3980,43.122375
3981,43.090649
3982,42.940762
3983,42.870243
3984,42.803528
3985,42.732761
3986,42.651234
3987,42.526237
3988,42.396694
3989,42.357742
3990,42.296272
3991,42.264153
3992,42.126263
3993,41.942871
3994,41.923695
3995,41.862877
3996,41.765442
3997,41.714035
3998,41.642216
3999,41.601139
4000,41.530331
4001,41.475140
4002,41.336147
4003,41.296837
4004,41.202595
4005,41.044441
4006,40.939369
4007,40.840115
4008,40.766930
4009,40.748158
4010,40.639664
4011,40.596752
4012,40.551594
4013,40.508678
4014,40.415760
4015,40.359093
4016,40.300884
4017,40.177750
4018,40.018909
4019,39.915245
4020,39.874004
4021,39.806679
4022,39.769897
4023,39.697327
4024,39.498890
4025,39.472504
4026,39.298779
4027,39.221653
4028,39.159805
4029,39.103378
4030,39.026684
4031,38.975666
4032,38.849834
4033,38.766735
4034,38.689110
4035,38.571941
4036,38.537804
4037,38.450821
4038,38.393948
4039,38.327797
4040,38.202137
4041,38.108719
4042,38.042809
4043,37.936302
4044,37.894661
4045,37.713863
4046,37.688129
4047,37.641281
4048,37.565372
4049,37.459656
4050,37.428146
4051,37.221394
4052,37.203590
4053,37.159584
4054,37.031120
4055,36.994553
4056,36.892536
4057,36.809486
4058,36.726871
4059,36.694706
4060,36.548279
4061,36.509766
4062,36.471710
4063,36.404896
4064,36.351955
4065,36.228386
4066,36.149960
4067,36.070900
4068,36.052536
4069,35.995243
4070,35.810146
4071,35.662502
4072,35.628159
4073,35.539421
4074,35.431232
4075,35.363968
4076,35.288555
4077,35.185787
4078,35.118908
4079,35.033218
4080,35.006516
4081,34.850670
4082,34.760220
4083,34.737690
4084,34.660786
4085,34.637772
4086,34.518181
4087,34.472424
4088,34.405430
4089,34.281944
4090,34.270874
4091,34.203358
4092,34.020222
4093,34.012333
4094,33.934391
4095,33.868656
4096,33.795666
4097,33.697075
4098,33.628147
4099,33.538567
4100,33.499886
4101,33.372421
4102,33.341267
4103,33.232670
4104,33.179317
4105,33.157742
4106,33.092930
4107,33.011028
4108,32.975285
4109,32.877373
4110,32.772137
4111,32.638752
4112,32.613159
4113,32.490673
4114,32.461559
4115,32.310921
4116,32.226250
4117,32.172012
4118,32.128407
4119,32.091423
4120,31.976156
4121,31.920271
4122,31.862309
4123,31.840019
4124,31.735466
4125,31.673826
4126,31.608524
4127,31.520981
4128,31.447771
4129,31.405006
4130,31.264065
4131,31.250597
4132,31.157345
4133,31.133034
4134,31.037899
4135,30.982708
4136,30.938972
4137,30.843769
4138,30.793848
4139,30.675514
4140,30.592520
4141,30.562494
4142,30.516972
4143,30.405334
4144,30.340786
4145,30.301512
4146,30.247225
4147,30.134281
4148,30.055134
4149,29.994259
4150,29.908722
4151,29.857088
4152,29.721167
4153,29.667608
4154,29.616892
4155,29.591068
4156,29.478443
4157,29.432203
4158,29.364323
4159,29.324541
4160,29.152706
4161,29.101482
4162,29.016508
4163,28.931166
4164,28.862297
4165,28.837128
4166,28.788370
4167,28.769636
4168,28.632198
4169,28.556129
4170,28.507807
4171,28.400276
4172,28.344826
4173,28.329590
4174,28.279409
4175,28.240801
4176,28.103640
4177,28.083641
4178,27.952316
4179,27.928947
4180,27.843002
4181,27.794687
4182,27.672171
4183,27.577888
4184,27.532986
4185,27.476065
4186,27.377853
4187,27.319611
4188,27.221399
4189,27.181992
4190,27.132750
4191,27.010040
4192,26.931177
4193,26.861418
4194,26.805794
4195,26.775507
4196,26.711519
4197,26.556282
4198,26.526640
4199,26.495760
4200,26.438599
4201,26.356726
4202,26.236694
4203,26.210958
4204,26.146761
4205,26.105259
4206,26.077082
4207,26.015604
4208,25.899416
4209,25.849785
4210,25.837782
4211,25.787216
4212,25.679649
4213,25.651367
4214,25.527784
4215,25.456865
4216,25.441929
4217,25.354496
4218,25.244663
4219,25.190117
4220,25.080322
4221,25.051449
4222,24.982042
4223,24.938526
4224,24.844313
4225,24.754419
4226,24.733774
4227,24.687271
4228,24.661129
4229,24.574310
4230,24.470800
4231,24.436390
4232,24.391605
4233,24.300262
4234,24.209452
4235,24.137457
4236,24.089664
4237,24.048120
4238,24.025270
4239,23.905045
4240,23.882307
4241,23.819307
4242,23.732141
4243,23.677477
4244,23.642433
4245,23.568014
4246,23.451637
4247,23.417965
4248,23.359051
4249,23.278858
4250,23.228899
4251,23.207504
4252,23.126410
4253,23.116808
4254,23.075739
4255,22.998873
4256,22.932646
4257,22.795698
4258,22.783884
4259,22.748724
4260,22.615261
4261,22.538923
4262,22.450060
4263,22.435337
4264,22.378466
4265,22.368099
4266,22.258345
4267,22.197823
4268,22.146944
4269,22.109360
4270,22.033918
4271,22.029961
4272,21.954769
4273,21.882105
4274,21.786264
4275,21.776676
4276,21.633261
4277,21.597883
4278,21.554880
4279,21.504898
4280,21.418121
4281,21.361067
4282,21.312338
4283,21.299067
4284,21.224842
4285,21.112223
4286,21.053072
4287,21.014988
4288,20.961926
4289,20.905165
4290,20.855844
4291,20.811163
4292,20.751678
4293,20.688393
4294,20.664715
4295,20.553041
4296,20.532063
4297,20.489902
4298,20.399387
4299,20.369911
4300,20.286884
4301,20.250246
4302,20.148453
4303,20.061501
4304,20.023046
4305,19.965919
4306,19.916439
4307,19.893118
4308,19.870304
4309,19.798048
4310,19.678755
4311,19.642906
4312,19.580528
4313,19.533390
4314,19.435350
4315,19.396935
4316,19.380638
4317,19.290102
4318,19.266275
4319,19.081112
4320,19.055134
4321,19.008812
4322,18.968788
4323,18.910040
4324,18.854685
4325,18.841234
4326,18.741741
4327,18.669184
4328,18.652494
4329,18.602962
4330,18.549274
4331,18.534847
4332,18.455212
4333,18.381216
4334,18.312527
4335,18.290703
4336,18.214569
4337,18.187225
4338,18.111399
4339,18.065937
4340,18.004068
4341,17.906885
4342,17.847336
4343,17.783987
4344,17.751436
4345,17.694778
4346,17.661633
4347,17.625111
4348,17.557978
4349,17.470991
4350,17.431494
4351,17.374237
4352,17.313557
4353,17.255026
4354,17.210245
4355,17.103178
4356,17.047832
4357,17.015032
4358,16.992483
4359,16.968754
4360,16.896812
4361,16.864296
4362,16.760918
4363,16.737206
4364,16.722279
4365,16.685198
4366,16.589277
4367,16.540548
4368,16.488792
4369,16.425014
4370,16.363770
4371,16.300892
4372,16.228474
4373,16.192692
4374,16.178785
4375,16.111559
4376,16.092926
4377,16.077934
4378,15.965744
4379,15.855809
4380,15.822698
4381,15.819463
4382,15.793246
4383,15.705830
4384,15.612803
4385,15.574224
4386,15.519804
4387,15.483294
4388,15.442034
4389,15.402435
4390,15.353785
4391,15.315157
4392,15.236198
4393,15.198565
4394,15.168761
4395,15.118360
4396,15.047997
4397,14.980941
4398,14.969829
4399,14.925985
4400,14.834000
4401,14.769413
4402,14.738792
4403,14.664787
4404,14.626584
4405,14.586093
4406,14.539730
4407,14.503395
4408,14.413644
4409,14.396621
4410,14.318466
4411,14.247467
4412,14.212330
4413,14.167328
4414,14.115367
4415,14.076458
4416,14.035033
4417,13.985896
4418,13.885006
4419,13.848237
4420,13.816107
4421,13.726366
4422,13.712329
4423,13.618096
4424,13.588392
4425,13.573571
4426,13.477813
4427,13.424813
4428,13.367328
4429,13.296597
4430,13.274388
4431,13.228321
4432,13.194779
4433,13.177789
4434,13.134922
4435,13.117446
4436,13.079403
4437,13.004900
4438,12.952680
4439,12.892781
4440,12.827445
4441,12.803538
4442,12.771859
4443,12.710094
4444,12.659901
4445,12.637230
4446,12.591651
4447,12.537029
4448,12.488408
4449,12.453964
4450,12.379878
4451,12.356962
4452,12.319287
4453,12.285219
4454,12.241187
4455,12.182604
4456,12.142948
4457,12.123978
4458,12.098919
4459,12.024393
4460,11.989892
4461,11.918457
4462,11.872079
4463,11.844536
4464,11.822062
4465,11.745673
4466,11.730242
4467,11.718756
4468,11.632886
4469,11.566214
4470,11.537139
4471,11.469193
4472,11.447921
4473,11.408211
4474,11.396503
4475,11.338470
4476,11.309555
4477,11.276775
4478,11.175736
4479,11.124867
4480,11.097411
4481,11.047470
4482,11.016267
4483,10.966761
4484,10.956421
4485,10.888245
4486,10.817404
4487,10.782823
4488,10.742504
4489,10.702896
4490,10.663441
4491,10.632595
4492,10.592029
4493,10.577265
4494,10.544108
4495,10.478052
4496,10.450716
4497,10.389569
4498,10.364117
4499,10.304126
4500,10.295283
4501,10.274303
4502,10.204562
4503,10.122342
4504,10.091254
4505,10.060606
4506,10.030357
4507,9.994944
4508,9.930399
4509,9.883669
4510,9.825602
4511,9.764343
4512,9.747577
4513,9.703746
4514,9.679452
4515,9.671473
4516,9.600946
4517,9.580615
4518,9.547735
4519,9.537004
4520,9.463658
4521,9.440506
4522,9.374972
4523,9.350402
4524,9.321996
4525,9.252281
4526,9.217945
4527,9.212502
4528,9.152225
4529,9.117002
4530,9.090813
4531,9.067276
4532,8.991772
4533,8.945032
4534,8.890335
4535,8.878779
4536,8.863861
4537,8.784901
4538,8.769351
4539,8.749831
4540,8.705622
4541,8.640714
4542,8.640652
4543,8.590063
4544,8.572713
4545,8.519228
4546,8.476329
4547,8.453339
4548,8.438446
4549,8.361478
4550,8.325618
4551,8.278219
4552,8.263677
4553,8.184625
4554,8.167529
4555,8.147358
4556,8.089908
4557,8.074953
4558,8.041858
4559,8.010766
4560,7.979583
4561,7.927241
4562,7.913451
4563,7.873772
4564,7.847900
4565,7.782731
4566,7.757000
4567,7.721626
4568,7.693365
4569,7.641615
4570,7.613507
4571,7.555387
4572,7.481379
4573,7.437257
4574,7.418178
4575,7.403926
4576,7.367457
4577,7.357831
4578,7.298694
4579,7.243152
4580,7.208716
4581,7.189719
4582,7.135643
4583,7.065026
4584,7.043031
4585,7.026412
4586,6.990149
4587,6.963100
4588,6.899853
4589,6.893435
4590,6.867694
4591,6.830959
4592,6.801485
4593,6.754257
4594,6.745253
4595,6.712322
4596,6.696226
4597,6.640214
4598,6.596880
4599,6.592630
4600,6.554206
4601,6.519477
4602,6.471095
4603,6.456249
4604,6.413628
4605,6.392695
4606,6.352009
4607,6.325793
4608,6.259315
4609,6.242938
4610,6.219903
4611,6.191071
4612,6.142875
4613,6.125576
4614,6.090004
4615,6.070044
4616,6.028598
4617,5.998372
4618,5.953906
4619,5.910414
4620,5.884580
4621,5.852817
4622,5.826969
4623,5.806335
4624,5.775849
4625,5.757742
4626,5.727002
4627,5.669154
4628,5.659874
4629,5.614705
4630,5.588160
4631,5.570939
4632,5.524235
4633,5.510436
4634,5.484515
4635,5.443957
4636,5.407829
4637,5.394471
4638,5.352521
4639,5.320901
4640,5.308890
4641,5.279050
4642,5.259660
4643,5.176805
4644,5.163866
4645,5.117889
4646,5.099178
4647,5.075108
4648,5.053466
4649,5.048111
4650,5.019348
4651,4.990139
4652,4.965539
4653,4.933582
4654,4.907730
4655,4.873962
4656,4.834708
4657,4.816698
4658,4.786887
4659,4.777255
4660,4.728216
4661,4.709473
4662,4.686594
4663,4.658327
4664,4.607226
4665,4.590068
4666,4.561016
4667,4.541414
4668,4.519422
4669,4.491388
4670,4.451574
4671,4.428931
4672,4.423120
4673,4.384137
4674,4.345334
4675,4.327762
4676,4.298342
4677,4.269611
4678,4.265601
4679,4.210247
4680,4.179163
4681,4.157945
4682,4.145433
4683,4.119400
4684,4.114090
4685,4.095606
4686,4.053944
4687,4.037658
4688,4.005736
4689,3.969508
4690,3.937322
4691,3.928609
4692,3.901232
4693,3.868002
4694,3.839419
4695,3.786300
4696,3.777528
4697,3.754099
4698,3.717151
4699,3.700378
4700,3.668806
4701,3.638685
4702,3.597969
4703,3.540683
4704,3.539947
4705,3.522756
4706,3.500543
4707,3.485340
4708,3.446512
4709,3.435266
4710,3.420841
4711,3.402298
4712,3.389130
4713,3.368450
4714,3.322227
4715,3.311846
4716,3.278743
4717,3.275689
4718,3.263752
4719,3.233390
4720,3.199484
4721,3.162853
4722,3.154084
4723,3.127544
4724,3.120159
4725,3.097401
4726,3.086263
4727,3.058361
4728,3.042495
4729,3.023174
4730,2.962235
4731,2.941304
4732,2.928320
4733,2.918941
4734,2.898906
4735,2.863138
4736,2.851513
4737,2.814767
4738,2.801872
4739,2.773810
4740,2.755195
4741,2.730466
4742,2.708072
4743,2.674015
4744,2.667002
4745,2.649082
4746,2.628306
4747,2.602155
4748,2.593987
4749,2.560363
4750,2.520895
4751,2.503631
4752,2.485016
4753,2.479149
4754,2.470543
4755,2.454294
4756,2.440786
4757,2.428244
4758,2.390521
4759,2.370749
4760,2.352182
4761,2.341991
4762,2.326101
4763,2.308366
4764,2.299501
4765,2.280216
4766,2.240202
4767,2.229912
4768,2.205246
4769,2.194309
4770,2.165269
4771,2.140407
4772,2.108350
4773,2.088549
4774,2.083172
4775,2.065682
4776,2.055894
4777,2.022442
4778,1.999572
4779,1.977975
4780,1.958600
4781,1.942520
4782,1.938228
4783,1.915534
4784,1.889551
4785,1.874740
4786,1.851982
4787,1.843292
4788,1.841781
4789,1.814016
4790,1.803120
4791,1.778141
4792,1.758795
4793,1.748868
4794,1.722869
4795,1.711969
4796,1.701841
4797,1.695652
4798,1.675782
4799,1.657073
4800,1.612033
4801,1.602950
4802,1.596209
4803,1.585062
4804,1.550120
4805,1.543290
4806,1.529973
4807,1.508877
4808,1.502314
4809,1.479811
4810,1.471752
4811,1.440228
4812,1.425334
4813,1.414312
4814,1.407667
4815,1.386855
4816,1.369923
4817,1.345977
4818,1.329461
4819,1.319717
4820,1.307653
4821,1.289116
4822,1.268389
4823,1.265137
4824,1.254267
4825,1.250532
4826,1.238181
4827,1.223802
4828,1.182202
4829,1.178220
4830,1.171916
4831,1.159394
4832,1.145208
4833,1.127420
4834,1.122048
4835,1.114464
4836,1.095165
4837,1.075453
4838,1.070559
4839,1.046767
4840,1.040966
4841,1.027437
4842,1.020389
4843,1.007230
4844,0.991514
4845,0.983273
4846,0.973491
4847,0.955182
4848,0.952216
4849,0.930938
4850,0.915563
4851,0.893586
4852,0.883206
4853,0.865775
4854,0.857991
4855,0.844954
4856,0.838361
4857,0.826108
4858,0.813424
4859,0.795901
4860,0.784040
4861,0.774868
4862,0.768746
4863,0.756570
4864,0.748603
4865,0.739347
4866,0.720924
4867,0.718122
4868,0.702076
4869,0.693953
4870,0.686648
4871,0.675342
4872,0.670202
4873,0.656565
4874,0.646453
4875,0.637982
4876,0.631521
4877,0.620993
4878,0.605617
4879,0.596249
4880,0.591486
4881,0.586005
4882,0.574598
4883,0.565036
4884,0.554893
4885,0.546932
4886,0.534522
4887,0.531622
4888,0.513540
4889,0.504303
4890,0.492460
4891,0.486468
4892,0.479073
4893,0.472914
4894,0.454748
4895,0.447640
4896,0.444372
4897,0.439661
4898,0.427667
4899,0.421576
4900,0.411747
4901,0.400373
4902,0.393658
4903,0.387873
4904,0.383106
4905,0.371684
4906,0.365842
4907,0.354958
4908,0.348756
4909,0.340069
4910,0.336248
4911,0.322758
4912,0.313553
4913,0.306823
4914,0.300195
4915,0.297025
4916,0.282355
4917,0.278212
4918,0.275018
4919,0.269850
4920,0.260098
4921,0.258301
4922,0.247864
4923,0.242955
4924,0.237010
4925,0.230579
4926,0.228380
4927,0.221018
4928,0.213518
4929,0.208925
4930,0.208305
4931,0.204618
4932,0.196117
4933,0.184943
4934,0.179287
4935,0.176372
4936,0.170945
4937,0.167124
4938,0.159896
4939,0.154958
4940,0.150905
4941,0.143603
4942,0.136323
4943,0.135508
4944,0.130920
4945,0.120468
4946,0.119049
4947,0.118157
4948,0.113050
4949,0.109350
4950,0.097144
4951,0.094367
4952,0.091395
4953,0.085824
4954,0.083576
4955,0.082170
4956,0.078264
4957,0.075392
4958,0.072307
4959,0.070606
4960,0.067172
4961,0.061051
4962,0.058581
4963,0.052163
4964,0.049755
4965,0.048658
4966,0.044721
4967,0.040902
4968,0.039692
4969,0.038299
4970,0.035431
4971,0.031534
4972,0.030006
4973,0.026565
4974,0.026431
4975,0.024081
4976,0.021517
4977,0.020461
4978,0.019739
4979,0.016723
4980,0.015946
4981,0.014041
4982,0.012958
4983,0.011936
4984,0.009927
4985,0.009451
4986,0.007550
4987,0.006447
4988,0.004994
4989,0.004237
4990,0.004002
4991,0.002688
4992,0.001994
4993,0.000929
4994,0.000719
4995,0.000639
4996,-0.000009
4997,-0.000233
4998,-0.000417
4999,-0.033146
