PC1,PC2,PC3,PC4,PC5
-0.011491,-0.495110,0.736494,-0.392895,0.007679
-0.324048,0.396938,-0.727057,0.523781,0.147129
0.270713,-0.725288,-0.591381,0.026433,-0.277929
0.288566,0.082415,0.199911,-0.105674,0.192016
0.169732,-0.344825,-0.022386,0.055184,0.072568
-0.173433,-0.092929,0.538820,0.182214,-0.063167
-0.210005,0.232186,-0.511228,0.363923,-0.072487
-0.212699,0.018661,0.121925,-0.245171,0.553655
-0.304780,-0.183322,-0.613633,0.227237,0.391322
-0.186822,-0.372909,-0.151819,-0.035891,0.178652
0.276083,-0.002484,0.319108,-0.109876,-0.087636
-0.573295,-0.405722,0.079968,0.286482,0.436517
0.166015,-0.119679,0.124781,-0.492705,0.359256
-0.238877,0.286966,-0.238116,0.089706,-0.249484
0.055817,0.271963,-0.439999,-0.414151,-0.007540
0.341384,0.097130,0.933164,0.070300,-0.078676
-0.610954,0.146373,0.048462,0.044257,-0.286385
-0.023310,0.265513,-0.273060,0.331959,-0.253735
0.456027,0.098369,-0.026484,0.679759,0.262176
0.101331,-0.283978,0.269678,0.463919,-0.271318
0.002399,-0.207935,0.153038,-0.007553,-0.706001
-0.056558,-0.059246,-0.157344,-0.145084,0.361349
0.176124,0.379710,-0.204430,-0.350653,-0.359497
-0.173299,-0.154324,-0.484400,0.174072,0.692156
-0.346215,-0.128300,-0.312751,0.041236,-0.127768
0.111130,-0.433726,0.159954,0.333424,-0.076268
-0.297103,-0.044397,0.422536,0.003968,0.134546
-0.083780,0.036553,0.216481,-0.120247,-0.008686
-0.095368,-0.342631,-0.260907,-0.351098,0.023167
-0.148587,-0.522967,-0.242136,0.313911,-0.121457
0.152402,0.209527,-0.191971,0.067859,-0.193966
-0.019938,0.534749,0.040765,-0.486298,-0.039259
0.155022,-0.068773,-0.410201,0.305338,0.032371
0.219386,0.088489,-0.446113,0.280336,-0.254594
0.335439,-0.133952,-0.197994,-0.025146,0.303302
-0.130436,-0.077267,0.222035,0.049211,-0.339542
-0.058342,0.248124,-0.281430,0.449879,-0.298106
-0.109582,0.083320,0.534381,0.275047,0.021716
-0.178743,0.482563,0.410339,-0.137166,0.071381
0.062019,0.397669,-0.234211,0.139680,-0.261970
-0.151667,-0.061752,-0.005501,-0.038277,0.248428
-0.352459,-0.004658,-0.044116,0.049962,0.274553
0.282229,0.444554,0.428052,0.024440,0.259430
0.364799,-0.030957,-0.046848,0.150144,-0.190098
0.140828,-0.388093,-0.687569,0.210894,-0.091663
-0.241588,0.203967,-0.227908,0.102120,0.293251
0.264208,-0.603924,0.192653,-0.155900,0.097206
-0.153642,0.486015,-0.193423,-0.119494,-0.051763
0.528430,0.468472,0.285992,-0.124091,-0.495317
-0.176336,-0.154121,0.089516,-0.068375,0.095009
0.243165,0.149231,0.012855,0.236373,-0.062540
-0.108638,0.072324,0.244797,-0.012883,-0.077588
-0.002828,-0.365819,-0.068867,-0.409566,0.146819
0.657136,-0.036378,0.253803,-0.105852,0.297759
-0.079364,-0.395287,0.293715,0.387661,-0.062123
0.385720,-0.194337,-0.388717,0.192933,0.040270
-0.258416,0.080660,0.142253,-0.182926,0.006609
-0.162682,-0.050127,-0.194439,0.460937,-0.251345
0.225686,-0.186781,0.522695,0.257754,-0.260421
0.006213,-0.023854,0.170280,0.042333,-0.085213
0.457801,-0.082811,0.177172,0.211660,0.058406
0.207990,-0.202090,-0.062038,0.389771,0.379035
-0.364824,-0.102255,0.267341,-0.071075,-0.262478
-0.031162,0.098043,0.175394,0.242351,0.023918
-0.483570,-0.118806,0.191727,0.305596,0.220154
0.154664,-0.190624,-0.494543,-0.047545,0.124565
-0.028999,0.010751,-0.190634,0.123090,-0.158520
-0.031431,0.185078,0.236418,0.077180,-0.396999
0.090321,0.501509,0.015349,0.444152,-0.231165
-0.064876,0.032357,0.719164,-0.173107,0.498827
0.349730,0.264721,-0.161181,-0.231431,-0.380681
-0.085032,-0.029716,0.069777,-0.064839,-0.172451
-0.070611,0.135352,0.126809,-0.004114,-0.265949
-0.199426,-0.009304,0.374689,0.139856,0.056124
0.237215,-0.454736,-0.043174,-0.184487,0.690402
-0.044985,-0.659041,-0.017909,-0.035284,-0.017123
-0.225375,0.182506,0.063669,0.097489,0.227375
-0.206610,0.447638,-0.278883,0.189425,-0.384159
-0.162156,-0.348620,0.276909,-0.046780,-0.365032
-0.207891,-0.039339,0.199427,-0.176260,0.054941
0.394776,0.150539,0.295260,0.275479,0.417657
0.253308,-0.663109,-0.454062,0.031641,0.185243
-0.403173,-0.041965,-0.107579,-0.141376,0.106768
-0.081098,0.383079,-0.022900,-0.057591,-0.236117
0.327277,0.192489,0.146940,-0.163859,0.305976
0.262179,-0.144631,0.509135,0.170465,0.314385
0.179239,-0.416822,0.536211,-0.575511,-0.526676
-0.285071,0.043393,-0.168803,-0.237510,0.110511
-0.447571,-0.212257,-0.152538,0.236928,0.298474
-0.013626,0.119888,-0.262166,-0.097047,0.348627
-0.086881,0.055597,-0.555576,0.039297,0.137147
-0.156414,0.100030,0.379755,-0.251287,-0.247958
0.091054,-0.307275,-0.075278,-0.153394,0.074876
-0.426328,-0.262832,-0.490152,-0.551521,0.079230
0.323523,-0.142180,-0.548598,0.123535,-0.041303
0.144768,-0.048749,-0.214839,-0.333323,0.246334
0.003235,0.337467,-0.130817,-0.032208,-0.129421
-0.171567,0.682528,0.371716,-0.094415,-0.303477
0.163529,0.216655,0.095809,-0.196089,0.285431
0.110345,0.432461,0.368204,0.302518,0.016822
-0.243969,-0.089559,-0.627413,0.526908,-0.379001
0.401762,0.014822,0.407162,-0.384949,0.091050
-0.176163,0.394207,-0.226477,-0.046079,-0.028804
-0.156546,0.493408,-0.039209,0.713166,-0.513073
-0.544238,-0.032418,-0.120667,-0.419637,-0.010087
0.329277,0.168879,0.160320,0.268986,-0.250718
0.151888,0.476453,-0.148816,0.156862,0.180823
0.299497,-0.938876,0.153450,0.508781,-0.129227
-0.272329,-0.288245,0.428931,-0.105791,-0.144360
0.300087,-0.131350,0.853411,0.079247,-0.316794
0.341191,-0.066903,0.264387,0.217533,0.228854
-0.017462,-0.256120,0.447303,0.148875,-0.740391
-0.524603,-0.024403,0.742629,-0.000005,0.476872
0.171196,-0.378549,0.467472,-0.080181,-0.468223
-0.107005,-0.190496,0.266206,-0.531963,0.354268
0.296067,0.254134,0.139254,-0.222398,0.586958
-0.269526,-0.427303,0.231453,0.236694,-0.321096
-0.347093,0.530487,0.556323,0.256930,0.193344
0.508756,0.081549,0.324288,0.343444,0.136367
0.585218,-0.122292,-0.289983,0.235658,-0.115969
-0.112917,0.173175,0.835224,0.335585,0.204833
0.128764,0.039985,0.469057,-0.045095,-0.050879
0.143637,-0.611646,-0.253985,-0.434297,-0.398340
-0.261289,0.159983,-0.213360,-0.056189,0.269944
-0.304171,0.027604,-0.210665,-0.369402,0.054686
0.004008,-0.288466,-0.004894,0.384942,0.047348
-0.178288,-0.196414,-0.180081,-0.094820,-0.360803
-0.270507,0.109605,-0.134971,0.269605,-0.467172
0.298169,-0.451622,-0.132025,-0.222003,0.024022
-0.604671,0.047013,-0.375879,-0.509620,-0.391650
-0.173788,-0.175760,-0.418564,-0.127558,0.015173
0.501217,0.078533,-0.634327,-0.055174,-0.319132
0.302254,-0.636018,-0.089571,-0.558728,-0.105349
0.368809,-0.135216,-0.323532,-0.149962,-0.126402
-0.011993,0.485412,-0.442126,0.234999,0.166654
-0.220879,-0.347239,-0.015005,0.058424,-0.017550
0.101424,-0.115665,-0.136717,0.603414,-0.088958
-0.086191,0.456584,-0.693178,-0.403631,0.121443
-0.029528,0.301604,-0.322973,-0.410040,-0.057439
-0.408389,0.264033,-0.199614,-0.326079,-0.070673
0.277432,0.289034,-0.163489,-0.315790,-0.248665
0.235042,0.123015,0.592605,0.234421,-0.133016
0.072836,0.129899,0.238621,-0.281582,-0.148265
-0.046328,-0.172772,0.181582,0.066243,0.268128
-0.092919,0.453961,-0.179166,-0.458794,0.155096
0.121662,-0.279506,0.358427,0.249842,-0.005377
-0.168347,0.121984,0.105477,-0.042556,-0.024938
0.000295,-0.490662,0.025104,0.493833,-0.330399
0.035543,-0.012797,0.342701,0.057934,-0.443469
-0.313827,0.433872,-0.078844,-0.132765,0.066434
-0.023181,-0.021685,0.281249,-0.176141,0.412239
0.291612,0.242328,-0.149690,-0.224756,-0.288979
0.018555,-0.610474,0.111826,0.112754,0.426123
0.090964,0.556408,0.174253,0.201040,0.008979
0.431852,-0.382759,0.107041,0.118231,0.513994
0.248721,0.193843,0.266893,0.516188,-0.124980
-0.271251,-0.717176,0.058200,0.117217,0.129904
0.624338,0.365236,0.003046,-0.071466,0.029331
-0.260725,-1.064623,0.729883,-0.265708,-0.071010
0.279203,-0.163652,-0.264496,0.220595,0.243047
0.616091,0.204103,0.087246,-0.305332,0.243914
-0.231619,0.045634,-0.216464,0.002428,-0.355132
0.415602,-0.367346,-0.096343,-0.079203,-0.132043
0.325551,-0.386930,0.248605,0.565647,0.105355
0.117861,-0.314787,-0.258176,-0.002034,-0.055955
0.369179,-0.034194,0.008992,-0.045623,-0.185944
-0.554094,0.235452,0.047330,0.150527,0.124906
-0.112793,0.612306,0.154623,-0.275460,0.089140
0.404668,0.165225,-0.357025,0.060398,0.259018
-0.531172,0.105942,-0.231414,-0.540850,0.352561
-0.268065,0.144607,-0.565195,-0.158205,-0.135149
0.354895,0.143606,0.009353,-0.448402,0.266815
0.089991,0.031684,-0.405788,-0.279699,0.291989
0.010473,0.329628,-0.275788,-0.118439,0.281279
0.100441,0.344131,0.357736,-0.385704,-0.685943
0.059474,-0.218983,-0.177112,-0.230865,-0.189516
-0.082958,0.140731,0.150366,0.360737,-0.143317
-0.326707,0.168221,0.071151,0.407651,0.227065
-0.000803,0.234145,-0.020332,-0.170535,0.271237
0.404329,0.178962,-0.286267,0.421361,0.359581
0.493539,0.173199,-0.026771,-0.693519,0.376790
0.133441,0.319625,0.889743,-0.040891,0.126632
-0.055943,-0.240714,0.222591,-0.363026,-0.322411
0.635615,0.328043,0.097852,-0.051780,-0.114894
-0.189798,-0.168296,0.068459,0.175593,0.070810
-0.223660,0.186958,-0.280472,-0.427494,0.525276
-0.036908,0.065575,0.323360,0.220903,0.518658
0.386267,0.054053,0.325335,0.254883,0.327442
-0.148094,0.320309,-0.265792,0.119395,0.323913
-0.029240,0.372394,-0.127540,-0.208612,0.066570
-0.262202,-0.250540,-0.192372,0.882320,-0.329209
-0.317886,-0.071688,0.481928,-0.085146,-0.262292
0.171350,-0.193524,-0.108881,0.120134,-0.206465
0.009688,-0.098465,-0.264349,-0.399196,0.043676
-0.028655,-0.538244,-0.204452,-0.221642,0.555773
-0.118594,-0.441161,-0.142975,-0.301456,-0.416523
-0.000316,-0.196758,0.022720,-0.256342,0.020552
0.466577,-0.144439,0.004260,-0.290744,0.027456
-0.188046,-0.505130,-0.280503,-0.130810,0.089603
-0.029457,0.600680,0.175779,0.309077,-0.051316
-0.131344,-0.435413,-0.355991,-0.495995,-0.255268
0.218881,0.353299,-0.265901,0.183090,-0.218750
0.243104,0.139821,-0.021400,-0.207865,0.000969
-0.386095,0.326707,0.291727,-0.118509,-0.053663
-0.754171,0.449778,-0.520285,0.134394,-0.002768
-0.175205,0.519111,0.336629,-0.063649,0.411235
-0.684860,0.162055,-0.173376,-0.453923,0.166623
-0.251619,0.150859,0.524976,0.067710,0.285570
-0.025966,-0.661363,0.045712,0.823977,-0.695929
-0.136811,0.112039,-0.479727,0.623770,0.071132
-0.017631,-0.037230,-0.152969,0.222761,0.125996
0.526866,0.367627,-0.226460,0.001770,0.346320
0.312453,-0.040936,0.505857,0.351285,-0.417130
-0.071594,0.246968,-0.349389,0.071547,0.472180
-0.069383,-0.438289,-0.276673,0.051442,-0.206768
0.285130,0.499628,0.357107,-0.127147,0.065735
-0.176600,0.175732,0.197956,-0.112848,0.060479
0.022948,-0.304482,0.134884,0.390104,0.214789
0.336573,-0.011051,-0.016749,0.584132,0.361053
0.727361,-0.117538,0.279876,-0.169046,-0.541323
-0.319780,0.005278,0.115555,0.139318,-0.237422
-0.365401,0.014486,-0.202989,-0.322314,-0.418254
0.074668,0.451140,-0.327990,-0.662226,0.432770
-0.264212,-0.034704,-0.006561,-0.262462,-0.190208
-0.398202,0.061265,-0.672791,-0.303072,0.207848
-0.290326,-0.170129,0.040992,-0.131705,0.363928
-0.168214,-0.551412,0.034437,-0.351491,0.248477
-0.423950,0.460810,0.323154,-0.420103,-0.168270
0.278653,0.495026,-0.074365,-0.096627,-0.137620
0.241987,-0.249708,-0.605006,-0.290303,0.047514
-0.297615,0.226510,0.355861,-0.437317,-0.408670
0.194407,0.048353,0.309316,0.106629,0.040102
-0.546931,-0.052928,0.031076,-0.334338,0.253597
-0.177760,-0.063327,0.240767,-0.289162,0.199452
0.305423,0.029324,0.326894,-0.360546,-0.197852
0.300550,0.063890,-0.168758,-0.429210,0.303008
0.110441,0.072974,-0.097899,-0.400294,0.003774
-0.291158,-0.216544,-0.183939,0.592925,-0.256397
0.482266,0.078404,0.018124,-0.151181,-0.249030
0.217958,-0.050021,-0.706574,-0.384432,-0.518332
0.236353,0.172211,0.439929,-0.015330,0.081900
-0.307253,0.067431,0.436752,-0.094573,-0.109735
0.356211,0.028759,-0.222893,0.106794,0.157518
0.067594,0.132328,0.699359,-0.536619,0.050495
0.511788,-0.359469,0.034889,0.109747,-0.452270
-0.128192,-0.313447,-0.440141,-0.532386,0.425664
-0.233015,-0.052508,0.539021,-0.320753,-0.206630
0.134904,-0.300020,0.064861,0.079131,-0.021733
-0.343395,-0.800915,0.315300,0.029720,0.349685
-0.157416,0.693119,0.006677,0.353345,0.093478
0.282890,-0.331467,0.218413,0.173514,-0.197226
-0.097957,-0.332182,0.596314,-0.111041,-0.206801
0.079117,0.114415,0.091380,0.390939,0.015795
-0.070877,-0.384912,0.266606,0.167830,0.602549
-0.493553,-0.153964,0.054536,0.245716,0.222590
0.605978,0.099851,0.279808,0.059051,0.417507
-0.288638,-0.159375,-0.447909,0.349123,-0.261353
0.300340,-0.020192,0.144178,-0.103716,0.280977
0.257268,0.247776,0.408309,0.150339,-0.032259
0.242921,0.217428,0.166443,-0.165516,-0.157201
0.476554,-0.453245,-0.020270,-0.776404,0.340952
-0.099751,0.175446,-0.299901,0.108017,0.381479
0.348281,-0.035381,-0.881958,0.375215,-0.246300
-0.454405,-0.173619,-0.439233,-0.322923,0.338419
0.868309,0.197283,0.212439,-0.156453,0.263240
-0.327087,0.055581,-0.241755,0.299920,-0.065514
-0.104861,0.005852,0.378079,0.278210,-0.085209
-0.253936,-0.302572,-0.292454,0.310446,0.152392
-0.328513,0.103301,-0.033588,-0.384836,0.071992
-0.049968,0.308940,-0.507247,0.158375,-0.088618
0.306834,0.289491,-0.202803,-0.157317,-0.003148
-0.604706,-0.121725,0.309041,-0.251715,-0.080283
0.247656,0.159952,0.042195,-0.090120,0.038772
0.202236,0.280149,-0.094120,0.002010,0.377886
0.190438,0.165762,-0.181230,-0.277481,0.305219
-0.265284,-0.101852,0.104222,-0.521467,0.190938
0.130140,0.018096,0.053774,0.123375,-0.232493
0.016045,-0.099150,0.572539,-0.007754,0.119598
-0.194678,0.163842,-0.196902,-0.448637,-0.298112
-0.201842,0.013542,0.189556,-0.097178,-0.144531
-0.269731,-0.455376,0.202565,-0.144154,0.233551
-0.355366,-0.160012,0.037771,-0.451041,0.715195
-0.272370,-0.397769,0.016057,-0.093451,0.428171
-0.354253,0.090801,-0.575174,0.322917,0.220001
0.045579,0.291518,0.287715,0.029761,-0.336634
-0.074003,-0.045311,-0.136080,-0.446387,0.092491
0.333003,0.481741,0.076510,-0.086394,0.105967
-0.209458,-0.369643,-0.090649,0.124683,0.285690
-0.679710,0.083914,0.087623,-0.026485,0.275303
0.754148,0.016750,-0.410600,0.529711,-0.140457
-0.239448,-0.104435,-0.397239,-0.075324,0.320958
0.436658,0.139195,-0.563280,-0.148037,0.219646
0.032015,-0.058094,0.215051,0.200241,-0.163295
0.340247,-0.125735,-0.317367,0.352796,0.110755
-0.122251,-0.183221,0.041632,0.049105,-0.340798
-0.355735,-0.573096,-0.008096,0.126624,-0.017588
0.458598,0.092929,-0.094122,0.112608,0.011075
-0.471577,-0.214804,0.297420,0.539544,0.436972
-0.173737,-0.302050,-0.055591,0.067363,-0.207922
-0.489780,-0.127517,0.199418,-0.245085,0.187922
0.230033,-0.249089,-0.053986,0.315642,0.230303
0.190719,-0.502490,0.090238,-0.035017,-0.314685
-0.440711,0.128759,-0.074167,-1.041902,0.163049
0.431336,-0.289370,-0.150034,-0.100082,-0.031706
-0.099751,0.005313,-0.309116,-0.541713,0.384443
0.112336,0.266087,0.340056,0.635922,-0.248312
0.280911,-0.139296,0.061693,-0.205088,-0.243126
0.583920,0.328951,0.221576,0.358503,-0.298868
-0.219377,0.074212,0.223150,-0.125740,0.084426
-0.494614,0.177729,0.275203,0.169369,0.163263
0.114595,-0.339442,0.405505,0.482942,-0.393588
-0.264360,0.006908,-0.266443,-0.403553,-0.098516
0.181210,-0.809782,0.249839,0.044679,-0.088450
0.232848,0.019879,-0.215945,0.118225,-0.468752
-0.156328,-0.285864,-0.359844,-0.096224,-0.173391
0.509840,-0.323943,-0.312888,-0.270814,-0.531513
0.069309,0.096605,0.294904,0.346868,-0.013932
-0.365105,-0.176419,-0.096344,-0.160990,0.413425
0.276012,-0.092179,-0.335582,0.019953,-0.411451
-0.018436,0.274850,0.806072,-0.342074,0.076852
0.340761,-0.573265,-0.198147,0.008696,-0.264774
0.063353,0.310358,0.300728,-0.027574,-0.048250
-0.545092,0.121637,-0.155717,-0.264204,-0.247385
0.192860,-0.110904,-0.106223,-0.302689,0.545631
0.328566,0.347228,0.153079,-0.182223,-0.327758
0.254001,0.058878,0.372164,0.016619,0.220759
0.181302,0.238339,-0.081208,-0.161930,-0.029790
0.673544,-0.224620,0.307461,-0.480092,0.132484
0.224288,0.131566,-0.063516,0.272459,0.075644
-0.350448,0.257227,0.355412,-0.090100,0.449780
-0.110641,0.172414,-0.006190,-0.289125,-0.172112
-0.109161,0.007191,-0.065394,-0.216665,-0.052532
0.291507,-0.322416,-0.146658,0.081639,-0.312471
0.016851,-0.267968,-0.231706,-0.231844,0.193473
0.180304,-0.351646,0.271433,-0.069150,0.124803
-0.320697,0.063529,-0.519037,0.148524,0.386688
0.229032,-0.016195,0.232613,-0.227618,0.360624
0.425907,-0.149266,0.157654,0.313953,0.266218
0.359190,-0.081344,-0.200593,-0.108756,0.264167
0.675955,-0.059095,-0.124755,0.034926,-0.051028
-0.237317,-0.047830,0.654192,-0.297834,-0.008235
-0.033101,0.407374,0.234804,0.137444,0.326990
0.220641,0.026824,-0.782738,-0.366926,-0.089414
-0.386717,0.055304,-0.111301,0.073535,0.342808
-0.418024,0.134146,0.384943,-0.311560,0.520895
0.304393,-0.363737,0.326043,0.017610,0.213279
-0.102820,0.004624,-0.480034,-0.055707,-0.496487
0.380939,0.403538,0.219347,-0.216248,0.342780
-0.240169,0.164101,-0.146086,0.202474,0.020452
0.076225,-0.120009,0.103706,0.017816,0.483208
0.233238,0.031656,-0.038028,0.289258,-0.177738
-0.146742,0.218861,-0.086402,-0.231643,-0.059038
0.203707,0.083531,0.052223,-0.175592,0.269723
0.150742,0.096689,0.237500,0.069327,-0.230416
0.054447,0.115575,0.104096,0.214517,0.360108
-0.176552,-0.203893,-0.472999,0.167098,-0.091408
-0.227744,-0.204801,-0.293365,0.197725,0.249595
-0.072477,-0.038288,0.238241,0.000451,0.406537
0.133625,0.403058,0.158731,0.315101,0.384126
0.218480,-0.092881,-0.141372,-0.291549,0.339204
0.316505,0.108901,-0.032181,0.005054,-0.049703
0.424360,-0.122527,0.300230,0.061388,-0.150461
0.116554,0.102733,-0.312092,-0.004143,-0.102093
-0.152743,0.401437,0.237871,0.823385,0.067350
-0.336930,-0.338336,-0.377659,0.179786,-0.367175
0.072083,-0.323088,-0.262906,0.338533,-0.203081
0.070099,0.032283,-0.147411,-0.204550,0.423731
-0.542770,0.233698,0.409853,-0.338641,0.269687
0.081907,0.293406,-0.178775,-0.115714,0.817463
-0.134235,0.151744,-0.283033,0.031851,0.384224
0.141180,0.058718,0.148157,-0.081309,0.025657
-0.046777,-0.066036,-0.113521,0.393302,0.300369
-0.001951,0.070329,-0.607923,-0.008083,0.580531
-0.138923,-0.520042,-0.453544,-0.288434,0.018222
0.696654,0.247295,0.270864,-0.026128,0.269171
-0.680944,-0.074618,0.187881,0.215717,0.497946
0.144099,-0.023757,0.036254,-0.388098,-0.104493
0.100282,-0.070841,0.227145,0.175568,0.172650
0.151441,0.541382,-0.027382,-0.046137,0.213985
-0.293193,-0.063438,-0.302933,0.123722,0.208960
0.330880,0.266232,-0.066306,0.017406,0.032653
0.015253,-0.405841,0.128602,0.232505,0.163954
0.551253,-0.404064,-0.351119,0.275880,-0.262508
-0.572797,0.171608,-0.081568,0.011263,-0.371104
0.313171,-0.105773,-0.164555,-0.053965,0.059189
0.070355,0.348823,0.055873,-0.149608,0.239394
-0.400103,0.247000,0.198061,-0.022394,-0.038266
-0.157525,0.184992,0.296740,0.369295,-0.529150
-0.232666,-0.335533,-0.425781,0.321613,-0.316882
-0.036518,-0.077585,-0.065619,-0.236653,-0.412211
-0.186774,-0.112801,0.470363,0.124591,-0.087569
-0.218985,-0.057850,-0.011347,0.649410,0.027081
-0.004935,0.430175,-0.204411,-0.353828,0.257703
0.230465,-0.279994,-0.297945,-0.173321,0.022425
0.309048,0.064831,0.083629,-0.008855,-0.517911
0.140426,-0.274382,0.354092,0.197138,0.200389
0.332938,0.062850,-0.013552,0.072516,-0.007937
0.228166,0.081992,-0.431446,0.376845,0.443316
0.224252,-0.364906,-0.081651,0.129323,-0.273391
0.019262,0.255226,0.156744,0.114977,0.162644
-0.242450,0.270538,0.246401,-0.185786,0.385993
0.092007,-0.227274,-0.240236,0.188092,-0.265426
-0.022754,0.024666,0.418742,0.292246,0.002118
0.421895,0.281862,-0.040151,0.183374,0.356142
-0.163897,0.291872,0.005147,-0.732138,0.224167
0.216825,-0.148317,-0.223668,0.308517,-0.175283
-0.398830,0.620704,-0.174580,0.350856,-0.047768
-0.066045,-0.183117,-0.157886,-0.068862,0.077913
-0.278203,0.210105,-0.069662,0.203683,-0.214067
0.078364,0.112963,-0.344179,0.153552,-0.038015
-0.018354,-0.165347,0.444306,-0.263553,-0.099234
-0.247743,-0.008867,-0.799182,-0.450561,-0.297874
-0.000834,0.419599,-0.101974,0.000230,-0.175943
-0.015835,-0.021313,-0.332603,-0.039786,0.620647
0.455872,0.408585,0.218244,-0.542944,-0.084701
0.026566,-0.082319,0.200306,-0.326679,-0.108858
0.128751,0.185797,0.093129,-0.184621,0.149400
0.052670,0.163996,0.214976,-0.066317,0.169326
-0.174317,-0.345114,-0.113275,0.077949,-0.076106
0.942969,-0.421928,-0.385724,-0.247184,-0.484475
0.546111,0.002890,-0.075566,-0.199204,0.119919
0.461198,-0.251677,0.164664,0.012461,-0.046686
-0.386648,-0.025496,0.231321,0.403008,0.442662
-0.500388,0.422462,0.036314,0.089592,-0.102986
0.499180,0.012844,0.040939,-0.301105,0.095647
-0.023165,0.303554,-0.464783,0.381146,0.264017
-0.067449,0.575512,-0.221428,-0.283734,0.127106
-0.109680,-0.184693,-0.022665,-0.076904,0.351449
-0.230705,-0.005043,0.160844,0.525092,-0.544771
-0.239753,0.118323,-0.348741,-0.263081,-0.087503
0.302336,-0.246390,-0.270546,0.230599,-0.036378
-0.080793,0.227927,0.125147,-0.119146,-0.056192
-0.111038,0.260722,-0.480107,0.135405,0.029142
0.412002,0.008625,0.008949,-0.015376,0.082073
-0.093690,0.051957,-0.155085,-0.580958,-0.237076
-0.288326,-0.233465,0.337248,-0.219721,-0.097643
0.070300,-0.041180,0.252476,0.217076,-0.177425
-0.188833,-0.376306,0.428118,0.035938,0.288291
-0.000350,-0.668776,0.604408,0.165732,0.073283
0.185028,0.391189,0.262317,-0.035439,-0.518628
-0.401220,-0.326156,0.225603,0.041192,0.506626
-0.010847,-0.435421,-0.074910,-0.273030,-0.313669
-0.453213,0.077389,-0.616361,0.265431,-0.058645
0.160086,0.040134,0.130560,0.070279,-0.266465
1.063832,0.268965,-0.259390,-0.103377,0.265621
0.202168,-0.078897,0.137574,0.495735,0.310319
0.430584,0.389940,0.282898,-0.024742,0.107931
-0.425246,-0.196741,-0.255295,-0.165761,0.045262
-0.284051,0.024232,0.270883,0.027360,-0.529461
0.135539,-0.044531,0.078028,0.176962,0.573264
-0.117926,0.390443,0.055195,-0.591853,-0.742916
-0.071332,-0.088895,-0.846447,0.453319,0.127731
0.126082,0.120107,-0.613219,0.232429,-0.077681
0.014791,0.296153,-0.255505,0.448594,0.014467
-0.111263,-0.259769,0.035317,-0.175375,-0.077554
0.169284,0.087970,-0.266072,-0.342957,-0.312912
0.138784,-0.061479,-0.282619,0.201965,-0.086447
-0.102330,-0.110107,-0.149067,0.164657,0.125469
0.122216,0.137812,0.205201,-0.095936,0.169350
0.082038,-0.050493,0.093009,-0.127545,0.221211
0.138198,-0.209401,-0.101535,-0.138262,-0.081270
0.166946,-0.000525,0.171052,0.480864,0.201821
-0.299486,-0.191695,0.245164,0.311758,0.349691
0.032355,-0.286700,-0.305070,-0.293968,-0.511393
-0.038373,0.245918,-0.144570,-0.087830,-0.325598
0.118182,-0.538544,-0.287677,0.125436,-0.061334
0.221595,0.077285,0.503430,0.082047,-0.553985
0.109461,-0.241455,0.717714,-0.325283,0.047388
0.203857,-0.136484,-0.204457,-0.430752,0.206371
0.178135,-0.015445,-0.127636,-0.516476,0.063203
-0.082080,-0.315005,-0.129631,0.062186,-0.018003
0.291717,-0.264193,0.027345,-0.109125,0.035273
-0.316872,0.277936,0.151693,0.230204,0.038385
-0.496911,0.025722,-0.325870,0.444776,-0.105031
0.446897,-0.244926,0.178533,-0.173535,-0.401790
0.208173,0.011944,0.372854,0.453709,-0.009232
-0.443693,0.425367,0.612859,-0.382537,0.219463
0.327300,0.124180,-0.052056,-0.161872,-0.042988
0.357801,-0.085250,0.096773,0.049359,0.085930
0.352109,-0.141558,-0.415849,0.624916,0.202009
-0.498212,-0.099793,0.129378,-0.410597,-0.136941
-0.496497,0.072374,-0.278468,0.022074,-0.000376
-0.561432,0.502523,0.126322,-0.443443,0.221619
0.185750,-0.189169,-0.625504,0.109547,-0.005826
-0.262478,0.069122,-0.536749,-0.496225,0.036202
-0.122986,0.230479,0.417418,-0.064381,-0.315754
0.086163,0.500673,-0.028822,0.506539,-0.213629
0.206189,-0.151497,-0.282723,0.302276,0.080073
-0.178556,-0.075559,0.029736,0.469465,-0.486906
0.105418,-0.287421,0.029082,-0.099698,0.048660
0.128008,-0.177074,-0.262063,-0.078698,0.161244
-0.347393,0.300155,-0.222172,0.136037,-0.165944
-0.268178,-0.053110,0.819363,-0.167414,-0.075974
-0.134757,-0.074983,0.332201,-0.122528,0.061498
-0.503744,0.538111,0.022303,-0.170992,-0.414803
-0.091908,-0.033058,0.197844,0.284359,0.227921
-0.029918,-0.649008,0.055017,-0.053764,0.114743
-0.229158,0.412991,0.289679,-0.006638,0.161166
0.080797,0.455855,-0.102973,0.259952,0.344208
-0.374009,0.288648,0.171624,-0.009764,0.503174
0.098199,-0.071985,0.097251,-0.360366,0.001712
0.034382,-0.645978,-0.312596,-0.234580,0.215935
-0.083642,-0.138624,0.179270,0.065843,0.030239
0.530537,0.098107,-0.339004,-0.251574,-0.215606
0.531042,-0.330094,0.202538,0.402144,-0.113343
0.256221,-0.063723,0.174237,0.020664,0.104905
0.764669,0.328908,0.505489,0.403236,0.483220
0.435658,0.082951,-0.067939,0.153873,-0.164582
